 left side of forefinger of vertical rightone hand palm facing forward is tappedagainst right facing palm of vertical left'extended 8 hand at least twice. (flashinglights rather than auditory alarms are used toget the attention of deaf people. see rashinglight(s).),Right hand: 8 Left hand: None
 horizontalextended 8 hands areheld with palms facing and fingers pointingforward. the hands are then swept upwardsimultaneously from the wrists so that thefingers point upward.,Right hand: 8 Left hand: None
 fingers of right spread c'and areplaced on the forehead and drawn away toform an 's'and palm toward the face.tip of middle finger of vertical right 'bentmidfinger 5 hand is then drawn across theforehead from left to right. (asl concept—memory - blank.) alternatively only thesecond part of this,Right hand: Middle finger Left hand: 5
 horizontal right contracted 5 handpalm facing the body is drawn from left toright as it closes to form a 'flat o'and.,Right hand: contracted 5 Left hand: None
bent extended b hands fingertipstouching either shoulder palms down areswung outward and are then moved up anddown slightly as though they were wings.,Right hand: extended B Left hand: None
 rightextended 8 hand palm facingslightly left is positioned above and at rightangles to left 'extended 8'and which facesslightly right. then the right hand is broughtdown sharply between the thumb and forefin-ger of the left hand. motion is repeated.4',Right hand: 8 Left hand: None
 vertical 'fxtended b'ands left palmfacing right and right palm facing left areheld so that their fingertips can be tappedtogether twice.,Right hand: extended B Left hand: None
 tip of forefinger of right 'one'andtouches forehead and then staying in thesame place the hand assumes a verticalbentextended 8'hape palm facing left. verticalleftbent extended 8 hand palm facingright is held just in front of left shoulder.fingers of both hands are then simultaneouslymoved up and down once or twice.(ast concert —think - expect.),Right hand: extended 8 Left hand: None
 tip of forefinger of right 'crookedone'and palm toward the body is tappedagainst the upper front teeth.alternate,Right hand: Middle finger Left hand: None
 horizontalbent extended b'andspalms facing chest and knuckles almosttouching each other are drawn apart.,Right hand: contracted 5 Left hand: None
 rightbent extended b hand palmfacing forward/left is twisted slightly fromthe wrist so that it faces the right shoulder.apologiz,Right hand: extended B Left hand: None
 rightextended 8 hand palm facingup fingers pointing forward is moved fromleft to right in a series of successive short arcs.,Right hand: 8 Left hand: None
 both contracted 5 hands withwrists loosely bent and palms down aredrawn toward the chest to formflat0'ands.same,Right hand: contracted 5 Left hand: None
 left 's'and is held loosely withoutactually forming a fist while the palm facesdownward but is slanted slightly downward.right 'u'and is held to the right of the lefthand and closer to the body with palm facingupward but slanted leftward and toward thebody while the extended fingers point forward/leftward. as the hands then move toward eachother the extended fingers of the right handwhich are meant to represent someone's legsare inserted into the opening in the left hand.when making this,Right hand: Middle finger Left hand: 5
 left extended 8 hand is held in a fixedand relatively fixed position with palm facingthe body. the tip of the little finger of theright 'i'and is stroked downward twicealong the middle of the left palm.same,Right hand: extended 8 Left hand: None
 both 'bent 5 hands palms facingforward are moved forward and slightlydownward from shoulder level fingerswiggling. 4+assess,Right hand: 5 Left hand: None
 horizontal 'extended a (or 5 ) handsare held apart with palms facing the chest.the wrists then rotate toward the chest caus-ing the palms to turn downward as the handscurve downward and forward.,Right hand: 5 Left hand: None
 horizontal 'bent combinedi +one'andspalms down are held slightly apartwith the right hand nearer the chest andsimultaneously jabbed forward. this,Right hand: modified g Left hand: G
 s hands with palms facing the bodyare held in the steering wheel position and aremoved up and down alternately to simulatethe motion of steering a car. (see alsovehicle ¹t for explanatory notes.),Right hand: S Left hand: None
 tip of middle finger of right bentniidfinger 5 hand strokes forward/rightwardacross back of left standard base hand.,Right hand: Middle finger Left hand: 5
 rightextended 8 hand with palmfacing left and fingers pointing forward slidesfrom side to side a few times along forefingerof horizontally held left 'extended 8'andwhose palm is facing the body.,Right hand: 8 Left hand: None
 left crooked 5 hand is held palm-upwith fingers pointing forward while rightcrooked 5 hand is held apart and slightlyhigher with palm down and fingers pointingforward. the arms are then simultaneouslymoved upwar%ightward as the hands arepurposefully twisted rightward from the wristso that the left palm faces right and the rightpalm faces left.turn ba,Right hand: crooked 5 Left hand: None
 3 hands held slightly apart with thepalms down are alternately raised and lowered.35baby — backup,Right hand: 3 Left hand: None
 fingers of palm-up right 'extendedb'andpoint leftward as they rest on rightward-pointing fingers of palm-up left 'extendedb'and.the arms are simultaneously movedfrom side to side as if rocking a baby in one'arms. next horizontal 'n'or 'v') hands areheld right above left with extended fingerspointing forward the left palm facing right-ward and the right palm facing leftward. thenthe hands are brought together to strike eachother. (asl concer r — baby - take care of.),Right hand: R Left hand: None
2 vertical right 's'and palmforward is thrust ahead as it opens to forma 'contracted 5'and.take back what one,Right hand: closed X Left hand: 8
2; left '5'and is held with palm facingright while forefinger of right 'one'and isinserted between first two fingers of left handand twisted t8o degrees either to the right or left.(be) taken,Right hand: crooked 5 Left hand: None
 tip of middle finger of rightbentmidfinger 5'and palm facing downwardtraces a circle at the top of the head.,Right hand: Middle finger Left hand: None
is neces-sary. the employee already knows that themanager means the 'worksite'. if there wereany doubt about what constituted thepremises they would be specified in aslby using the,Right hand: U Left hand: None
 extended fingers of rightbent u handpalm facing downward point leftward as theyare drawn from left to right under the nose.or,Right hand: U Left hand: None
 horizontal rightextended 8 hand iswaved left and right from the wrist while tipof forefinger of left one hand is held againstright forearm. (banner is frequently finger-spelled.),Right hand: 8 Left hand: None
 tip of middle finger of right bentmidfinger 5'and strokes forward/rightwardacross back of left standard base hand.,Right hand: Middle finger Left hand: None
 side of forefinger of right palm-down '8'and is brushed downward againstright-facing palm of left extended 8 hand.,Right hand: extended 8 Left hand: None
 left '5'and with arm bent at theelbow is held upright to represent a tree. theforearm twists slightly a couple of time. right'extended c'and is then moved down leftforearm or 'tree trunk'hich it encloses.,Right hand: extended 8 Left hand: None
 5 hands with right on top of left aresimultaneously tipped forward twice from thewrists as if holding a bat in readiness to strikeat a ball.(waste),Right hand: 5 Left hand: None
 right niodified g hand with fore-finger on nose and thumb at chin is broughtforward to form a 'closed niodified g'andwith palm facing body.,Right hand: G Left hand: None
 [atlantic/prairie] tip of forefingerof crooked one hand taps right cheek twice.,Right hand: 5 Left hand: None
 right 'bent d'and palm facing left istwisted briskly from the wrist as it changes toan 'a'andshape.alternate slgn — quick ¹2su,Right hand: 8 Left hand: None
 the side of the thumb of the right'contracted l'and palm forward/leftwardis placed on the back of the left 'one'andwhich is held with palm facing down andforefinger pointing forwar%ightward. thenthe right hand is rapidly drawn across the leftforefinger as the right thumb and forefingerclose to form a closed modified6'andshape.839zoom —zucchini,Right hand: D Left hand: None
 right spread extended c hand isheld in a horizontal position as thumb andfingertips thump repeatedly against chest.facial expression is important.been,Right hand: Extended C Left hand: None
 vertical 'one'ands palms facingare positioned so the right is near the chest andthe left is a short distance in front of it. thenthe right is curved forward until the palm facesdown and the tips of the forefingers meet.76o,Right hand: 8 Left hand: 5
 rightbent midfinger 5 hand isheld with palm facing left and tip of middlefinger flicking forward/upward at least twiceoff the right cheek. (the sample sentence inasl,Right hand: 5 Left hand: None
 right 's'and palm down curvesleftward in front of chest to strike right-facingpalm of vertical leftextended 8 hand twice.(alternatively the right hand may take the'covered t'or 'flat 0') shape.),Right hand: 8 Left hand: None
 left 'extended 8'and palm down andfingers pointing rightward is placed on thefingers of the right extended 8 hand of whichthe palm faces downward and the fingerspoint forward. the right hand is then movedsharply downward from the wrist.,Right hand: extended 8 Left hand: None
 thumbs and forefingers of bothmodified g (or clawed i.') hands (depend-ing on width of belt) are held in front of waistpalms toward body and moved together tosimulate the fastening of a belt buckle.ben,Right hand: G Left hand: None
 right '5'and is held with palm facingleftward/downward fingers pointing upward/leftward and tip of thumb touching the middleof the forehead. the hand is then lowered sothat the tip of the thumb comes to rest at aboutmid-chest. (for man meaning 'people in gen-eral' see mankind.)mani,Right hand: extended 8 Left hand: None
 rightb (or extended b ) handpalm up fingers pointing forward is thrustforward as if presenting a bill. c~,Right hand: extended B Left hand: None
 right open a'and palm facingleft firmly encloses outer side of upright leftextended 8 hand whose palm faces right.(in a),Right hand: 8 Left hand: None
 right niodified g hand is held at chinpalm facing forward while thumb and fore-finger are opened and closed at least twice tosimulate the movement of a bird's beak.,Right hand: G Left hand: None
 5 hands palms facing forward arebrought down sharply from either side of chinand then moved outward in a series of smallarcs with palms facing downward. the lippattern generally accompanying this,Right hand: 5 Left hand: None
 tip of middle finger of rightbentniidfinger 5 hand strokes forward/rightwardacross back of left standard base hand.54blanket — block,Right hand: Middle finger Left hand: 5
 left 'extended b'and represents thecab of a large truck as it is held with palm downand fingers pointing forward. right extendedb'andis held with palm down and fingertipsresting between the back of the left hand andthe wrist. while the fingers of the right handmaintain contact with the left hand the righthand moves from side to side a couple of times.this is essentially a wrist movement.,Right hand: 4 Left hand: None
 rightflat 0 hand is thrust upwardthrough left 'c'and as fingers open into a'contracted 5 hand.0ckblo,Right hand: 5 Left hand: None
 thumb and forefinger of rightmodified g hand are pointed at foreheadwith palm facing left. then wrist is twistedthus rotating 'niodified g'and a quarterturn so that palm is toward face. for greateremphasis this,Right hand: G Left hand: None
 horizontal right '3'and palm left ismoved forward and then veered either to rightor left depending on context.turh o,Right hand: Middle finger Left hand: None
 vertical right contracted 5 handfingers pointing at forehead is lowered tochin level as the fingers close to form a'flat 0'hape. (asl concept —sleep - eat.)alternatively use the,Right hand: contracted 5 Left hand: None
 thumb and forefinger of righta-index'ormodified g') hand are slid up the edge ofleftextended 8 hand which is held withpalm facing body. motion is repeated.slgn ¹2 [ontario] side of forefinger of right'x'and palm facing left is stroked down-ward on the chin at least twice.,Right hand: 8 Left hand: None
 horizontalextended 8 hands palmsfacing the body are positioned with the backof the right hand resting against the left palm.then the right hand is curved down andunder the left until its palm faces downward.alternate slgn — birth ¹2,Right hand: 8 Left hand: None
extended 8 hands are held with palmsfacing down the left above the right the fin-gers of the left hand pointing right and thoseof the right hand pointing left. the right handis moved up and down slightly.6obounce — boxboun,Right hand: 8 Left hand: None
 thumbs of horizontalmodified5'andspalms facing the body are jabbed intoeither side of upper chest.,Right hand: Middle finger Left hand: None
extended 8 hands are held parallelwith palms up in front of the left side of thebody. then they are simultaneously moved ina slight arc to the right.+t',Right hand: 8 Left hand: None
 tip of middle finger of right bentmidfinger 5 hand touches forehead and thehand is flung outward so that the palm facesaway from face.,Right hand: Middle finger Left hand: 5
 tip of forefinger of right one handtouches forehead. next vertical 's'ands areheld parallel with palms facing backwards andare moved very firmly forward a very shortdistance. a look of determination accompaniesthis,Right hand: 5 Left hand: None
 tip of middle finger of rightbentniidfinger 5 hand touches centre of foreheadand moves downward to rest on back of leftstandard base'and. together the twohands then circle forward at least twice.(asl concef t —think - touch long time.),Right hand: Middle finger Left hand: T
 horizontal 'extended 8'ands areplaced slightly apart fingertips opposite withpalms on upper chest. then they are movedsimultaneously to waist level.burgersee hamburger,Right hand: extended 8 Left hand: None
extended 8 hands palms facingeach other fingers pointing forward/downwardare moved downward at a slight forward angle.burnbu,Right hand: 8 Left hand: None
 tips of extended fingers of rightbent extended u hand are brushed backtwice against right-facing palm of leftextended 8 hand.,Right hand: U Left hand: 8
 right 'bent extended 8 hand islaid palm up on upturned palm of left'extended 8 hand. then right hand ismoved upward and forward.,Right hand: extended 8 Left hand: None
bent extended 8 hands are held apartwith palms up and the right hand slightlyahead of the left while fingers simultaneouslymove back and forth. motion may be repeated.stamp,Right hand: extended 8 Left hand: None
 wrist is bent backward slightly as heelof right clawed 5 hand is used to strikeright side of forehead a couple of times.,Right hand: 5 Left hand: None
4 leftbent u hand is held in a fixedposition with palm rightward/forward andextended fingers pointing rightward/forward.right 'bent u'and is held with palm leftward/forward and tips of extended fingers restingon those of the left hand at right angles. theright wrist then rotates rightward causing thehand to turn palm upward as it drops slightly.take,Right hand: U Left hand: None
 horizontal 'o'ands left palm fac-ing right and right palm facing left are heldwith right middle finger placed on left fore-finger at right angles. the hands then moveforward together in a small arc.4',Right hand: Middle finger Left hand: None
 thumb and forefinger of horizontalright closed a-index hand are used tosimulate the grasping of a switch knob ordial. then the hand is twisted leftward fromthe wrist. (,Right hand: 8 Left hand: None
 right horizontal '3'or 'extended c )hand palm facing left is moved back andforth a couple of times from the wrist.,Right hand: C Left hand: None
s vary accordingto what is being scanned and how it is beingscanned.,Right hand: extended 8 Left hand: M
 left bent extended b hand is heldwith palm up as horizontal right 'extendedc'andis held against the backs of the fingerson the left hand and moved up and down acouple of times.l,Right hand: bent extended B Left hand: None
crooked 5'ands palms up are heldslightly apart in front of the body. then theyretract to form clawed 5 hands as they aresimultaneously drawn toward the chest.,Right hand: 5 Left hand: None
 'extended 8 hands are held parallelwith palms up in front of the right side of thebody. then they are simultaneously moved ina slight arc to the left.,Right hand: 8 Left hand: None
 vertical rightflat f hand palm facingleft is held near the right corner of the mouthand is drawn backward/rightward severaltimes.,Right hand: F Left hand: None
8 right contracted 5'and is heldpalm down above horizontal left 'c'and ofwhich the palm faces rightward(backward.the right hand is then closed to form aflat0'andas it plunges fingers first into the open-ing at the top of the left hand.736take it eas,Right hand: 8 Left hand: None
 right 'extended b'and palmdown fingers pointing forward and slightlyto the left is brought down twice on theupturned palm of the left 'extended b handwhose fingers point forward and slightly tothe right.scoff,Right hand: 5 Left hand: None
 horizontal left 'covered t'and palmfacing left but angled toward the body slightlyis held to the left of and just in front of hori-zontal right covered t hand of which thepalm faces leftward but is angled toward thebody. the hands then move simultaneouslyin circular motions toward the chest. this is awrist action only so that the hands move butthe arms remain stationary.87change one's mind —characteristicchange one's,Right hand: covered T Left hand: None
 left 'crooked 5 hand is held palm-upwith fingers pointing forward while right'crooked 5'and is held apart and slightlyhigher with palm down and fingers pointingforward. the arms are then simultaneouslymoved upward/rightward as the hands arepurposefully twisted rightward from the wristso that the left palm faces right and the rightpalm faces left.,Right hand: 5 Left hand: None
 tip of middle firtger of i'ightbentmidfinger 5 hand palm down touches downon the back of the left standard base hand.739tamper with —tantrumtamper,Right hand: extended B Left hand: None
 right modified g hand is held atchin palm facing forward while thumb andforefinger are opened and closed at least twiceto simulate the movement of a chicken's beak.(in contexts where chicken has the colloquialconnotation of 'coward' the same,Right hand: modified g Left hand: G
 leftextended 8 hand is held in a fixedposition with palm facing upward but slantedtoward the body slightly while the fingerspoint rightward/forward. edge of rightextended 8'and palm facing left and fin-gers pointing forward is used to simulate achopping motion on the left palm.,Right hand: 8 Left hand: None
clawed v hands palms down areheld apart in front of the chest one handheld higher than the other. the hands arethen circled forward.alternate,Right hand: V Left hand: None
 right 8 (or 'extended 8 ) handpalm up fingers pointing forward is thrustforward as if presenting a bill.claim,Right hand: 8 Left hand: None
 vertical 'b'ands are held apartwith palms facing forward at a slight down-ward angle. the hands are then drawntogether.clipp,Right hand: extended B Left hand: None
 right bent v'and palm toward thechest is held under the left standardbase'andand is moved downward/forwarddiagonally with the extended fingers flutteringrapidly.s,Right hand: 8 Left hand: None
 crooked fingertips of right clawedv'andpalm down are tapped twice on theback of the left standard base hand.clou,Right hand: 8 Left hand: None
rightextended b hand is inverted andheld close to the waist with palm toward thebody. the hand moves up and down as iftucking a shirt into one's pants. (,Right hand: 8 Left hand: 5
 vertical rightspread extendedc'andis held near the head with the palmtoward the face and is moved in clockwise(from the onlooker's perspective) circles asthe head lolls and the eyes are rolled slightly.(see also drunk.),Right hand: extended 8 Left hand: None
 5 hands palms toward the body areheld at chest level with the left slightly abovethe right. then the hands come together tostrike each other.upholstar),Right hand: 5 Left hand: None
 horizontal leftextended 8 hand isheld in a fixed position with palm up andfingers pointing rightward/forward. rightextended 8 hand is placed palm down onleft palm at right angles to it. the right handthen slides rightward across the left palm andspirals upward in a counter-clockwise directionuntil it is directly above the left hand palm stilldown with fingers pointing leftward/forward.,Right hand: 8 Left hand: None
 right forearm is extended to theright with theextended b'and palm up butslanted slightly toward the body and fingerspointing rightward/forward. the forearm thenmoves toward the chest as the wrist bends.c0ma,Right hand: 8 Left hand: None
 right spread extended c hand palmtoward the head is held at the right side ofthe head at an upright/forward angle and ismoved backward/downward twice as if comb-ing the hair.same,Right hand: Extended C Left hand: None
8 'spread c'ands palms down areheld apart and are simultaneously raised asthey change to 's'ands.take,Right hand: 3 Left hand: None
foranother word in the sentence usually the verb.the sample sentence would be,Right hand: 8 Left hand: None
 horizontal leftextended b hand isheld in a fixed position with palm facing rightwhile tip of forefinger of right palm-downbent v hand is jabbed into the left palm.the right hand then moves away from the lefthand as the right wrist rotates a quarter turnclockwise and the middle fingertip is jabbedinto the left palm. (the sample sentence inasl,Right hand: V Left hand: None
 horizontal left 's'and is held in afixed position with palm rightward/backward.right 'extended b'and fingers pointingforward and palm down rubs the top of theleft hand as it moves in several counter-clockwise circles.alternate,Right hand: 8 Left hand: None
 rightbent midfinger 5 hand is heldupright with palm facing forward but slanteddownward slightly. it is then moved forwardwith circular motions to simulate the strokingof an imaginary person with the middle finger.appropriate facial expression is important.(alternatively this,Right hand: 5 Left hand: None
 left extended 8 hand palm facingright and fingers up is grasped by rightopen a hand. then right hand is pulled for-ward sharply and closed to form an 'a'and.same,Right hand: extended 8 Left hand: None
 left horizontalbent extendedb'andis held in a fixed position with palmfacing the body and fingers pointing right-ward. right horizontalextended 8 handpalm facing left and fingers pointing forwardmakes a chopping motion near the fingertipsof the left hand.or,Right hand: 8 Left hand: None
crooked 5 hands are held apartand almost upright with left palm facingrightward/downward and right palm facingleftward/downward. crooked forefingerswiggle up and down as the hands move towardone another in front of the face coming torest when they have crossed slightly.comp,Right hand: 5 Left hand: None
 'crooked 5 hands are held apart andalmost upright with left palm facing rightward/downward and right palm facing leftward/downward. crooked forefingers wiggle up anddown as the hands move toward one anotherin front of the face coming to rest when theyhave crossed slightly.alternate,Right hand: 5 Left hand: None
 left contracted c (or 'open 8') handis held horizontally with palm facing rightwhile right 'contracted c'or 'open 8')hand is held upright with palm facing left.the hands are held close enough together tobe loosely interlocked. they are then drawnapart closed and returned several timesthus alternating between contractedc'or'open 8') and 'flat o'or '8') shapeswith each movement.,Right hand: contracted C Left hand: None
 spread extended c hands are heldpalms facing with the right above the left atright angles and the right is then slowlypressed downward toward the left.comprised,Right hand: Extended C Left hand: None
 vertical leftbent u hand is heldin a fixed position with palm down andextended fingers pointing rightward/forward.right 'u'and is held to the right of the lefthand with palm left and extended fingerspointing forward. the right hand then movesin an upward/leftward arc as the wrist rotatesleftward causing the palm to turn downwardand the extended fingertips to come to rest onthe backs of the extended fingers of the lefthand.alternate,Right hand: U Left hand: None
 tips of midfingers of horizontalbent midfinger 5 hands palms toward thebody are tapped alternately on either side ofthe chest. this,Right hand: 5 Left hand: None
 righta (or extended a ) hand palmfacing the body is rubbed on the chest with acircular motion which in the eyes of onlookersappears clockwise.alternate slgn —sl/tnpathy ¹z,Right hand: extended A Left hand: None
contracted 5 hands are held virtuallyupright at a slight forward angle with palmsfacing each other. the fingers then cometogether to formflat 0 hands with finger-tips of each hand touching those of the other.motion is repeated.alternate,Right hand: 5 Left hand: None
 'bent extended b hands are heldapart right above left with palms facing thebody but the left palm slanted slightly right-ward while the right palm is slanted slightlyleftward. the wrists then rotate to swing thehands into a position whereby the left palmfaces forward at a rightward angle while theright hand faces forward at a leftward angle.,Right hand: extended B Left hand: None
 horizontal 'extended 8 hands are heldin front of the abdomen palms facing thebody with the back of the right hand restingagainst the left palm. then the right hand iscurved down and under the left until its palmfaces downward.,Right hand: 8 Left hand: None
ad/. relating to someone who isused as a substitute. she agreed to become asurrogate motherfor her sister's child.,Right hand: 8 Left hand: None
 the right wrist rotates toward the chestas the crossed fingertips of the horizontalr'andare brushed off the left shoulder in aslight downward arc.same,Right hand: 5 Left hand: None
 's'ands palms toward the bodyare held at chest level with the left slightlyabove the right. then the right is broughtupward to strike the left.,Right hand: 5 Left hand: None
 horizontal left extended 8 hand is heldin a fixed position with palm facing right whiletip of forefinger of right palm-down '8entv'andis jabbed into the left palm. the righthand then moves away from the left hand asthe right wrist rotates a quarter turn clockwiseand the middle fingertip is jabbed into the leftpalm. (,Right hand: extended 8 Left hand: None
 forefinger of horizontal rightone'andpalm toward the body is tapped severaltimes on the upturned palm of the leftextended 8 hand of which the fingers arepointing rightward/forward.con'ta,Right hand: 8 Left hand: None
 left clawed 5 hand is held palm-up while right clawed 5'and is heldpalm-down to the right and above/ahead ofleft hand. the hands close to form 'a'andsas they are brought together and just pasteach other the knuckles of the right handgrazing those of the left. the knuckles brushagainst each other again as the left handmoves firmly backward/leftward and the righthand moves firmly rightward/forward.cons,Right hand: 5 Left hand: None
 left modified 0'and is held atabout shoulder level with palm facing upwardbut angled slightly toward the body while rightmodified 0 hand is held upright just in frontof the forehead with palm toward the face. theforearms then move simultaneously forward/downward as the hands open to assumemodified 4 shapes with palms facing upward.,Right hand: 4 Left hand: None
 left bent extended 8 hand is heldin a fixed position with palm up. palm ofhorizontal rightextended 8'or 'bentextended 8') hand faces left but is slantedslightly upward and toward the body as thefingers are brushed upward against the backsof the fingers of the left hand at least twice.(,Right hand: extended 8 Left hand: None
 right 'extended 8 (ork ) hand is heldpalm down with fingers pointing forward/leftward as they are placed on the upturnedpalm of the leftextended 8 hand of whichthe fingers point slightly forward and to theright. right hand is then flipped over so thatpalm faces up.same,Right hand: 8 Left hand: None
 leftextended 8 hand is held in afixed position with palm up and fingers point-ing forward/rightward. right contracted5'andis positioned at the end of the left handwith palm facing forward. as the right hand isdrawn backward toward the palm or heel ofthe left hand it closes to form aflat0'hape.c~coo,Right hand: 8 Left hand: None
 vertical 'one'or 'l') hands palmsfacing backwards are held at either side ofthe face and are slowly and deliberatelydrawn to form 'x'or 'clawed i.') hand-shapes. the motion is repeated several timeswith convulsive gasping shown through the,Right hand: 5 Left hand: None
 vertical leftextended 8 (or 5') handis held in a fixed position with palm facingright while vertical right spread extendedc'andpalm facing left is held with fingertipsagainst heel of left hand. the right hand thenmoves upward with fingers wiggling as if nib-bling at the left hand. (,Right hand: 8 Left hand: None
 rightextended a hand palm facingleft thumb under chin is thrust forward. nextleftextended b hand is held in a fixed posi-tion with palm facing left but slanted upwardslightly and fingers pointing forward as right'u'and is held with palm facing left and tipof middle finger placed at heel of left hand.the right hand is then moved straight forwardalong the left palm until the tip of the rightmiddle finger reaches the tip of the left middlefinger. (asl concept — not - honest),Right hand: Middle finger Left hand: None
 right modified 5 hand is held underchin with palm down as the fingers flutter.then wrist of right 's'and palm facingforward/leftward is brushed back and forthagainst wrist of left standard base hand.facial expression must convey displeasure.(asl concept — dirty - business.),Right hand: modified 5 Left hand: None
 's'or 'clawed v') hands palms facingchest are crossed at the wrists with the righthand nearest the body. back of right wrist istapped twice against left wrist.alternate,Right hand: 8 Left hand: None
 rightextended 8 hand with palmtoward the body is placed near the elbowof the bent left forearm and is circled in adirection that appears to the onlooker to beclockwise.coup [abbreviation for coup d',Right hand: 8 Left hand: None
 left crooked 5'and is held palm-up~~with fingers pointing forward while right~1crooked 5 hand is held apart and slightlyhigher with palm down and fingers pointingforward. the arms are then simultaneouslymoved upward/rightward as the hands arepurposefully twisted rightward from the wristso that the left palm faces right and the rightpalm faces left.,Right hand: 5 Left hand: None
 horizontal 's'ands are held theleft just in front of the right with palms downin front of the centre of the chest. the handsare then simultaneously moved emphaticallyforward a short distance.,Right hand: 8 Left hand: None
 tips of forefingers of vertical'w'andspalms forward but angled toward oneanother are held together. then the hands aredrawn apart and curved outward/forward asthey are changed to 's'ands and are rejoinedwith the palms facing the chest.(big),Right hand: 8 Left hand: None
